Datetime,Motorcycle,Car,Truck_Lorry,Bus,Date,Is_Holiday,Day_Of_Week,Is_Weekend,Hour,Month
26/6/2024 20:00,100,1001,14,2,26/6/2024,0,2,0,20,6
26/6/2024 21:00,83,1021,10,2,26/6/2024,0,2,0,21,6
26/6/2024 22:00,93,901,12,2,26/6/2024,0,2,0,22,6
26/6/2024 23:00,165,548,19,3,26/6/2024,0,2,0,23,6
27/6/2024 0:00,66,601,14,0,27/6/2024,0,3,0,0,6
27/6/2024 1:00,56,490,8,0,27/6/2024,0,3,0,1,6
27/6/2024 2:00,52,432,11,0,27/6/2024,0,3,0,2,6
27/6/2024 3:00,27,297,7,0,27/6/2024,0,3,0,3,6
27/6/2024 4:00,29,295,6,0,27/6/2024,0,3,0,4,6
27/6/2024 5:00,25,271,10,0,27/6/2024,0,3,0,5,6
27/6/2024 6:00,104,786,13,1,27/6/2024,0,3,0,6,6
27/6/2024 7:00,123,1290,12,0,27/6/2024,0,3,0,7,6
27/6/2024 8:00,104,1389,13,0,27/6/2024,0,3,0,8,6
27/6/2024 9:00,81,944,5,0,27/6/2024,0,3,0,9,6
27/6/2024 10:00,99,1107,11,0,27/6/2024,0,3,0,10,6
27/6/2024 11:00,118,1054,7,0,27/6/2024,0,3,0,11,6
27/6/2024 12:00,70,818,9,2,27/6/2024,0,3,0,12,6
27/6/2024 13:00,55,1238,8,3,27/6/2024,0,3,0,13,6
27/6/2024 14:00,96,1588,13,2,27/6/2024,0,3,0,14,6
27/6/2024 15:00,55,1218,6,2,27/6/2024,0,3,0,15,6
27/6/2024 16:00,108,1173,7,2,27/6/2024,0,3,0,16,6
27/6/2024 17:00,114,1233,12,2,27/6/2024,0,3,0,17,6
27/6/2024 18:00,102,1091,14,2,27/6/2024,0,3,0,18,6
27/6/2024 19:00,122,1378,16,2,27/6/2024,0,3,0,19,6
27/6/2024 20:00,43,747,6,2,27/6/2024,0,3,0,20,6
27/6/2024 21:00,63,610,9,2,27/6/2024,0,3,0,21,6
27/6/2024 22:00,95,684,17,2,27/6/2024,0,3,0,22,6
27/6/2024 23:00,116,722,19,2,27/6/2024,0,3,0,23,6
28/6/2024 0:00,81,762,9,0,28/6/2024,0,4,0,0,6
28/6/2024 1:00,63,666,7,0,28/6/2024,0,4,0,1,6
28/6/2024 2:00,56,542,10,0,28/6/2024,0,4,0,2,6
28/6/2024 3:00,48,446,13,0,28/6/2024,0,4,0,3,6
28/6/2024 4:00,42,400,7,0,28/6/2024,0,4,0,4,6
28/6/2024 5:00,33,389,11,0,28/6/2024,0,4,0,5,6
28/6/2024 6:00,78,532,11,0,28/6/2024,0,4,0,6,6
28/6/2024 7:00,129,1068,7,1,28/6/2024,0,4,0,7,6
28/6/2024 8:00,114,1353,13,2,28/6/2024,0,4,0,8,6
28/6/2024 9:00,110,1305,12,2,28/6/2024,0,4,0,9,6
28/6/2024 10:00,79,1047,9,2,28/6/2024,0,4,0,10,6
28/6/2024 11:00,60,945,7,2,28/6/2024,0,4,0,11,6
28/6/2024 12:00,117,1059,12,2,28/6/2024,0,4,0,12,6
28/6/2024 13:00,146,1207,12,2,28/6/2024,0,4,0,13,6
28/6/2024 14:00,92,1234,9,2,28/6/2024,0,4,0,14,6
28/6/2024 15:00,110,1107,12,2,28/6/2024,0,4,0,15,6
28/6/2024 16:00,99,1179,12,2,28/6/2024,0,4,0,16,6
28/6/2024 17:00,116,1114,7,2,28/6/2024,0,4,0,17,6
28/6/2024 18:00,104,840,10,2,28/6/2024,0,4,0,18,6
28/6/2024 19:00,77,771,10,2,28/6/2024,0,4,0,19,6
28/6/2024 20:00,144,1185,18,3,28/6/2024,0,4,0,20,6
28/6/2024 21:00,89,1021,15,2,28/6/2024,0,4,0,21,6
28/6/2024 22:00,110,1154,20,2,28/6/2024,0,4,0,22,6
28/6/2024 23:00,68,800,15,2,28/6/2024,0,4,0,23,6
29/6/2024 0:00,100,824,10,0,29/6/2024,0,5,1,0,6
29/6/2024 1:00,57,752,10,0,29/6/2024,0,5,1,1,6
29/6/2024 2:00,51,674,12,0,29/6/2024,0,5,1,2,6
29/6/2024 3:00,37,465,16,0,29/6/2024,0,5,1,3,6
29/6/2024 4:00,44,374,11,0,29/6/2024,0,5,1,4,6
29/6/2024 5:00,54,435,8,0,29/6/2024,0,5,1,5,6
29/6/2024 6:00,74,908,17,0,29/6/2024,0,5,1,6,6
29/6/2024 7:00,88,800,12,0,29/6/2024,0,5,1,7,6
29/6/2024 8:00,84,1125,14,0,29/6/2024,0,5,1,8,6
29/6/2024 9:00,34,757,5,0,29/6/2024,0,5,1,9,6
29/6/2024 10:00,88,1010,14,1,29/6/2024,0,5,1,10,6
29/6/2024 11:00,58,780,9,0,29/6/2024,0,5,1,11,6
29/6/2024 12:00,86,1142,14,2,29/6/2024,0,5,1,12,6
29/6/2024 13:00,71,1025,13,2,29/6/2024,0,5,1,13,6
29/6/2024 14:00,91,1186,14,2,29/6/2024,0,5,1,14,6
29/6/2024 15:00,97,1259,15,2,29/6/2024,0,5,1,15,6
29/6/2024 16:00,101,1687,16,2,29/6/2024,0,5,1,16,6
29/6/2024 17:00,93,1625,16,2,29/6/2024,0,5,1,17,6
29/6/2024 18:00,106,1334,12,2,29/6/2024,0,5,1,18,6
29/6/2024 19:00,95,1141,11,2,29/6/2024,0,5,1,19,6
29/6/2024 20:00,83,1242,15,2,29/6/2024,0,5,1,20,6
29/6/2024 21:00,94,1377,8,3,29/6/2024,0,5,1,21,6
29/6/2024 22:00,120,1597,20,2,29/6/2024,0,5,1,22,6
29/6/2024 23:00,117,1419,24,2,29/6/2024,0,5,1,23,6
30/6/2024 0:00,35,389,6,0,30/6/2024,0,6,1,0,6
30/6/2024 1:00,37,477,7,0,30/6/2024,0,6,1,1,6
30/6/2024 2:00,37,488,11,0,30/6/2024,0,6,1,2,6
30/6/2024 3:00,44,483,5,0,30/6/2024,0,6,1,3,6
30/6/2024 4:00,60,723,10,0,30/6/2024,0,6,1,4,6
30/6/2024 5:00,60,775,9,0,30/6/2024,0,6,1,5,6
30/6/2024 6:00,65,849,8,0,30/6/2024,0,6,1,6,6
30/6/2024 7:00,68,764,8,0,30/6/2024,0,6,1,7,6
30/6/2024 8:00,54,1075,13,0,30/6/2024,0,6,1,8,6
30/6/2024 9:00,72,1214,10,0,30/6/2024,0,6,1,9,6
30/6/2024 10:00,101,1075,12,0,30/6/2024,0,6,1,10,6
30/6/2024 11:00,57,958,12,0,30/6/2024,0,6,1,11,6
30/6/2024 12:00,85,1190,7,0,30/6/2024,0,6,1,12,6
30/6/2024 13:00,65,960,10,2,30/6/2024,0,6,1,13,6
30/6/2024 14:00,105,1391,12,2,30/6/2024,0,6,1,14,6
30/6/2024 15:00,117,1682,9,2,30/6/2024,0,6,1,15,6
30/6/2024 16:00,101,1686,10,3,30/6/2024,0,6,1,16,6
30/6/2024 17:00,109,1555,12,2,30/6/2024,0,6,1,17,6
30/6/2024 18:00,86,1493,13,2,30/6/2024,0,6,1,18,6
30/6/2024 19:00,102,1140,8,2,30/6/2024,0,6,1,19,6
30/6/2024 20:00,108,1128,8,2,30/6/2024,0,6,1,20,6
30/6/2024 21:00,93,1048,11,2,30/6/2024,0,6,1,21,6
30/6/2024 22:00,119,1222,10,2,30/6/2024,0,6,1,22,6
30/6/2024 23:00,134,1125,14,3,30/6/2024,0,6,1,23,6
1/7/2024 0:00,59,284,7,1,1/7/2024,0,0,0,0,7
1/7/2024 1:00,42,44,7,1,1/7/2024,0,0,0,1,7
1/7/2024 2:00,41,32,6,1,1/7/2024,0,0,0,2,7
1/7/2024 3:00,3,53,6,1,1/7/2024,0,0,0,3,7
1/7/2024 4:00,21,46,7,0,1/7/2024,0,0,0,4,7
1/7/2024 5:00,136,667,16,2,1/7/2024,0,0,0,5,7
1/7/2024 6:00,135,705,16,2,1/7/2024,0,0,0,6,7
1/7/2024 7:00,161,820,19,2,1/7/2024,0,0,0,7,7
1/7/2024 8:00,182,865,20,2,1/7/2024,0,0,0,8,7
1/7/2024 9:00,136,691,19,1,1/7/2024,0,0,0,9,7
1/7/2024 10:00,132,695,16,2,1/7/2024,0,0,0,10,7
1/7/2024 11:00,179,790,21,3,1/7/2024,0,0,0,11,7
1/7/2024 12:00,188,885,21,3,1/7/2024,0,0,0,12,7
1/7/2024 13:00,182,878,18,2,1/7/2024,0,0,0,13,7
1/7/2024 14:00,151,678,17,2,1/7/2024,0,0,0,14,7
1/7/2024 15:00,133,703,15,2,1/7/2024,0,0,0,15,7
1/7/2024 16:00,147,644,15,2,1/7/2024,0,0,0,16,7
1/7/2024 17:00,185,828,18,2,1/7/2024,0,0,0,17,7
1/7/2024 18:00,144,828,19,2,1/7/2024,0,0,0,18,7
1/7/2024 19:00,174,848,21,3,1/7/2024,0,0,0,19,7
1/7/2024 20:00,120,581,13,2,1/7/2024,0,0,0,20,7
1/7/2024 21:00,128,549,14,1,1/7/2024,0,0,0,21,7
1/7/2024 22:00,116,527,13,2,1/7/2024,0,0,0,22,7
1/7/2024 23:00,114,586,15,1,1/7/2024,0,0,0,23,7
2/7/2024 0:00,93,348,7,1,2/7/2024,0,1,0,0,7
2/7/2024 1:00,24,60,7,1,2/7/2024,0,1,0,1,7
2/7/2024 2:00,47,96,8,0,2/7/2024,0,1,0,2,7
2/7/2024 3:00,24,21,7,0,2/7/2024,0,1,0,3,7
2/7/2024 4:00,19,58,7,0,2/7/2024,0,1,0,4,7
2/7/2024 5:00,206,793,19,2,2/7/2024,0,1,0,5,7
2/7/2024 6:00,173,773,18,1,2/7/2024,0,1,0,6,7
2/7/2024 7:00,202,929,22,2,2/7/2024,0,1,0,7,7
2/7/2024 8:00,243,1050,21,1,2/7/2024,0,1,0,8,7
2/7/2024 9:00,182,806,18,2,2/7/2024,0,1,0,9,7
2/7/2024 10:00,166,848,15,2,2/7/2024,0,1,0,10,7
2/7/2024 11:00,244,976,19,2,2/7/2024,0,1,0,11,7
2/7/2024 12:00,240,1041,19,1,2/7/2024,0,1,0,12,7
2/7/2024 13:00,191,1000,21,2,2/7/2024,0,1,0,13,7
2/7/2024 14:00,183,806,17,2,2/7/2024,0,1,0,14,7
2/7/2024 15:00,162,799,17,2,2/7/2024,0,1,0,15,7
2/7/2024 16:00,207,811,15,2,2/7/2024,0,1,0,16,7
2/7/2024 17:00,248,1055,20,2,2/7/2024,0,1,0,17,7
2/7/2024 18:00,226,1054,24,2,2/7/2024,0,1,0,18,7
2/7/2024 19:00,219,1009,20,2,2/7/2024,0,1,0,19,7
2/7/2024 20:00,154,731,15,3,2/7/2024,0,1,0,20,7
2/7/2024 21:00,152,699,16,1,2/7/2024,0,1,0,21,7
2/7/2024 22:00,150,660,13,1,2/7/2024,0,1,0,22,7
2/7/2024 23:00,168,672,14,2,2/7/2024,0,1,0,23,7
3/7/2024 0:00,74,353,7,0,3/7/2024,0,2,0,0,7
3/7/2024 1:00,15,59,6,0,3/7/2024,0,2,0,1,7
3/7/2024 2:00,34,62,5,1,3/7/2024,0,2,0,2,7
3/7/2024 3:00,19,48,6,0,3/7/2024,0,2,0,3,7
3/7/2024 4:00,29,73,6,1,3/7/2024,0,2,0,4,7
3/7/2024 5:00,189,849,15,2,3/7/2024,0,2,0,5,7
3/7/2024 6:00,211,856,14,1,3/7/2024,0,2,0,6,7
3/7/2024 7:00,236,1050,17,2,3/7/2024,0,2,0,7,7
3/7/2024 8:00,212,1018,18,2,3/7/2024,0,2,0,8,7
3/7/2024 9:00,179,841,15,1,3/7/2024,0,2,0,9,7
3/7/2024 10:00,196,831,13,1,3/7/2024,0,2,0,10,7
3/7/2024 11:00,252,1054,16,4,3/7/2024,0,2,0,11,7
3/7/2024 12:00,228,1089,17,2,3/7/2024,0,2,0,12,7
3/7/2024 13:00,231,1066,19,2,3/7/2024,0,2,0,13,7
3/7/2024 14:00,204,817,11,1,3/7/2024,0,2,0,14,7
3/7/2024 15:00,189,856,13,2,3/7/2024,0,2,0,15,7
3/7/2024 16:00,196,855,14,1,3/7/2024,0,2,0,16,7
3/7/2024 17:00,272,1053,13,3,3/7/2024,0,2,0,17,7
3/7/2024 18:00,233,1038,19,2,3/7/2024,0,2,0,18,7
3/7/2024 19:00,239,1023,17,3,3/7/2024,0,2,0,19,7
3/7/2024 20:00,140,700,10,1,3/7/2024,0,2,0,20,7
3/7/2024 21:00,160,719,11,1,3/7/2024,0,2,0,21,7
3/7/2024 22:00,133,729,12,1,3/7/2024,0,2,0,22,7
3/7/2024 23:00,132,684,10,1,3/7/2024,0,2,0,23,7
4/7/2024 0:00,122,343,8,0,4/7/2024,0,3,0,0,7
4/7/2024 1:00,36,52,7,0,4/7/2024,0,3,0,1,7
4/7/2024 2:00,28,42,7,0,4/7/2024,0,3,0,2,7
4/7/2024 3:00,6,54,7,0,4/7/2024,0,3,0,3,7
4/7/2024 4:00,26,58,7,1,4/7/2024,0,3,0,4,7
4/7/2024 5:00,255,789,18,2,4/7/2024,0,3,0,5,7
4/7/2024 6:00,247,824,20,2,4/7/2024,0,3,0,6,7
4/7/2024 7:00,298,993,25,2,4/7/2024,0,3,0,7,7
4/7/2024 8:00,317,973,20,2,4/7/2024,0,3,0,8,7
4/7/2024 9:00,269,737,17,2,4/7/2024,0,3,0,9,7
4/7/2024 10:00,263,780,16,2,4/7/2024,0,3,0,10,7
4/7/2024 11:00,311,955,18,1,4/7/2024,0,3,0,11,7
4/7/2024 12:00,319,1004,21,2,4/7/2024,0,3,0,12,7
4/7/2024 13:00,316,1014,21,3,4/7/2024,0,3,0,13,7
4/7/2024 14:00,246,758,18,2,4/7/2024,0,3,0,14,7
4/7/2024 15:00,229,837,19,2,4/7/2024,0,3,0,15,7
4/7/2024 16:00,246,817,19,2,4/7/2024,0,3,0,16,7
4/7/2024 17:00,297,978,24,2,4/7/2024,0,3,0,17,7
4/7/2024 18:00,315,988,19,2,4/7/2024,0,3,0,18,7
4/7/2024 19:00,302,1001,20,3,4/7/2024,0,3,0,19,7
4/7/2024 20:00,210,619,15,2,4/7/2024,0,3,0,20,7
4/7/2024 21:00,207,682,12,1,4/7/2024,0,3,0,21,7
4/7/2024 22:00,212,684,14,2,4/7/2024,0,3,0,22,7
4/7/2024 23:00,198,645,14,1,4/7/2024,0,3,0,23,7
5/7/2024 0:00,92,299,6,0,5/7/2024,0,4,0,0,7
5/7/2024 1:00,5,29,8,1,5/7/2024,0,4,0,1,7
5/7/2024 2:00,46,68,4,1,5/7/2024,0,4,0,2,7
5/7/2024 3:00,12,16,6,0,5/7/2024,0,4,0,3,7
5/7/2024 4:00,4,70,4,0,5/7/2024,0,4,0,4,7
5/7/2024 5:00,291,927,17,1,5/7/2024,0,4,0,5,7
5/7/2024 6:00,308,875,12,4,5/7/2024,0,4,0,6,7
5/7/2024 7:00,405,1158,16,1,5/7/2024,0,4,0,7,7
5/7/2024 8:00,361,1282,26,2,5/7/2024,0,4,0,8,7
5/7/2024 9:00,299,859,18,2,5/7/2024,0,4,0,9,7
5/7/2024 10:00,285,860,13,1,5/7/2024,0,4,0,10,7
5/7/2024 11:00,400,1112,25,3,5/7/2024,0,4,0,11,7
5/7/2024 12:00,373,1178,21,1,5/7/2024,0,4,0,12,7
5/7/2024 13:00,400,1162,26,1,5/7/2024,0,4,0,13,7
5/7/2024 14:00,282,904,20,5,5/7/2024,0,4,0,14,7
5/7/2024 15:00,315,827,21,1,5/7/2024,0,4,0,15,7
5/7/2024 16:00,291,877,18,3,5/7/2024,0,4,0,16,7
5/7/2024 17:00,398,1109,16,2,5/7/2024,0,4,0,17,7
5/7/2024 18:00,434,1127,33,4,5/7/2024,0,4,0,18,7
5/7/2024 19:00,381,1197,23,5,5/7/2024,0,4,0,19,7
5/7/2024 20:00,187,592,14,0,5/7/2024,0,4,0,20,7
5/7/2024 21:00,198,572,9,3,5/7/2024,0,4,0,21,7
5/7/2024 22:00,222,557,11,0,5/7/2024,0,4,0,22,7
5/7/2024 23:00,191,615,14,2,5/7/2024,0,4,0,23,7
6/7/2024 0:00,79,341,2,1,6/7/2024,0,5,1,0,7
6/7/2024 1:00,30,50,8,1,6/7/2024,0,5,1,1,7
6/7/2024 2:00,7,62,6,2,6/7/2024,0,5,1,2,7
6/7/2024 3:00,24,56,8,0,6/7/2024,0,5,1,3,7
6/7/2024 4:00,21,25,11,0,6/7/2024,0,5,1,4,7
6/7/2024 5:00,305,1037,14,1,6/7/2024,0,5,1,5,7
6/7/2024 6:00,288,1086,13,2,6/7/2024,0,5,1,6,7
6/7/2024 7:00,366,1443,23,0,6/7/2024,0,5,1,7,7
6/7/2024 8:00,368,1384,20,1,6/7/2024,0,5,1,8,7
6/7/2024 9:00,295,1053,11,0,6/7/2024,0,5,1,9,7
6/7/2024 10:00,264,1066,14,6,6/7/2024,0,5,1,10,7
6/7/2024 11:00,373,1454,30,0,6/7/2024,0,5,1,11,7
6/7/2024 12:00,379,1385,27,4,6/7/2024,0,5,1,12,7
6/7/2024 13:00,349,1413,21,2,6/7/2024,0,5,1,13,7
6/7/2024 14:00,277,1061,12,0,6/7/2024,0,5,1,14,7
6/7/2024 15:00,261,1036,17,0,6/7/2024,0,5,1,15,7
6/7/2024 16:00,285,993,12,1,6/7/2024,0,5,1,16,7
6/7/2024 17:00,374,1507,26,5,6/7/2024,0,5,1,17,7
6/7/2024 18:00,348,1423,30,3,6/7/2024,0,5,1,18,7
6/7/2024 19:00,371,1525,22,2,6/7/2024,0,5,1,19,7
6/7/2024 20:00,196,703,16,3,6/7/2024,0,5,1,20,7
6/7/2024 21:00,183,738,9,2,6/7/2024,0,5,1,21,7
6/7/2024 22:00,192,694,14,2,6/7/2024,0,5,1,22,7
6/7/2024 23:00,200,745,8,3,6/7/2024,0,5,1,23,7
7/7/2024 0:00,94,453,4,3,7/7/2024,1,6,1,0,7
7/7/2024 1:00,42,39,6,0,7/7/2024,1,6,1,1,7
7/7/2024 2:00,40,3,2,1,7/7/2024,1,6,1,2,7
7/7/2024 3:00,34,78,6,1,7/7/2024,1,6,1,3,7
7/7/2024 4:00,37,59,1,2,7/7/2024,1,6,1,4,7
7/7/2024 5:00,303,1237,19,3,7/7/2024,1,6,1,5,7
7/7/2024 6:00,331,1232,19,1,7/7/2024,1,6,1,6,7
7/7/2024 7:00,414,1668,19,4,7/7/2024,1,6,1,7,7
7/7/2024 8:00,413,1589,19,7,7/7/2024,1,6,1,8,7
7/7/2024 9:00,310,1263,21,2,7/7/2024,1,6,1,9,7
7/7/2024 10:00,293,1190,14,2,7/7/2024,1,6,1,10,7
7/7/2024 11:00,405,1657,37,3,7/7/2024,1,6,1,11,7
7/7/2024 12:00,437,1654,19,5,7/7/2024,1,6,1,12,7
7/7/2024 13:00,406,1656,26,5,7/7/2024,1,6,1,13,7
7/7/2024 14:00,337,1267,23,4,7/7/2024,1,6,1,14,7
7/7/2024 15:00,318,1292,23,1,7/7/2024,1,6,1,15,7
7/7/2024 16:00,315,1270,22,2,7/7/2024,1,6,1,16,7
7/7/2024 17:00,410,1623,17,0,7/7/2024,1,6,1,17,7
7/7/2024 18:00,432,1687,21,1,7/7/2024,1,6,1,18,7
7/7/2024 19:00,459,1652,22,3,7/7/2024,1,6,1,19,7
7/7/2024 20:00,195,807,16,2,7/7/2024,1,6,1,20,7
7/7/2024 21:00,215,832,10,0,7/7/2024,1,6,1,21,7
7/7/2024 22:00,201,800,9,0,7/7/2024,1,6,1,22,7
7/7/2024 23:00,211,827,8,3,7/7/2024,1,6,1,23,7
8/7/2024 0:00,76,256,4,0,8/7/2024,1,0,0,0,7
8/7/2024 1:00,14,37,3,0,8/7/2024,1,0,0,1,7
8/7/2024 2:00,29,17,6,0,8/7/2024,1,0,0,2,7
8/7/2024 3:00,25,34,5,0,8/7/2024,1,0,0,3,7
8/7/2024 4:00,30,17,10,2,8/7/2024,1,0,0,4,7
8/7/2024 5:00,236,763,17,2,8/7/2024,1,0,0,5,7
8/7/2024 6:00,223,811,25,3,8/7/2024,1,0,0,6,7
8/7/2024 7:00,322,1044,29,5,8/7/2024,1,0,0,7,7
8/7/2024 8:00,348,1007,34,5,8/7/2024,1,0,0,8,7
8/7/2024 9:00,254,730,19,2,8/7/2024,1,0,0,9,7
8/7/2024 10:00,218,760,15,2,8/7/2024,1,0,0,10,7
8/7/2024 11:00,314,1066,28,2,8/7/2024,1,0,0,11,7
8/7/2024 12:00,289,1070,30,2,8/7/2024,1,0,0,12,7
8/7/2024 13:00,302,1027,31,0,8/7/2024,1,0,0,13,7
8/7/2024 14:00,223,748,21,1,8/7/2024,1,0,0,14,7
8/7/2024 15:00,251,776,15,3,8/7/2024,1,0,0,15,7
8/7/2024 16:00,205,728,13,3,8/7/2024,1,0,0,16,7
8/7/2024 17:00,303,1010,30,3,8/7/2024,1,0,0,17,7
8/7/2024 18:00,311,1021,31,0,8/7/2024,1,0,0,18,7
8/7/2024 19:00,301,1034,22,2,8/7/2024,1,0,0,19,7
8/7/2024 20:00,141,492,16,1,8/7/2024,1,0,0,20,7
8/7/2024 21:00,159,546,11,0,8/7/2024,1,0,0,21,7
8/7/2024 22:00,166,501,10,1,8/7/2024,1,0,0,22,7
8/7/2024 23:00,152,536,7,2,8/7/2024,1,0,0,23,7
9/7/2024 0:00,89,256,8,0,9/7/2024,0,1,0,0,7
9/7/2024 1:00,36,32,9,1,9/7/2024,0,1,0,1,7
9/7/2024 2:00,26,61,7,0,9/7/2024,0,1,0,2,7
9/7/2024 3:00,33,26,3,2,9/7/2024,0,1,0,3,7
9/7/2024 4:00,28,41,5,1,9/7/2024,0,1,0,4,7
9/7/2024 5:00,273,714,11,3,9/7/2024,0,1,0,5,7
9/7/2024 6:00,251,654,17,1,9/7/2024,0,1,0,6,7
9/7/2024 7:00,399,976,17,3,9/7/2024,0,1,0,7,7
9/7/2024 8:00,356,998,16,3,9/7/2024,0,1,0,8,7
9/7/2024 9:00,284,637,9,2,9/7/2024,0,1,0,9,7
9/7/2024 10:00,254,656,13,1,9/7/2024,0,1,0,10,7
9/7/2024 11:00,395,958,18,2,9/7/2024,0,1,0,11,7
9/7/2024 12:00,390,980,23,3,9/7/2024,0,1,0,12,7
9/7/2024 13:00,339,923,26,2,9/7/2024,0,1,0,13,7
9/7/2024 14:00,258,652,13,0,9/7/2024,0,1,0,14,7
9/7/2024 15:00,275,669,17,1,9/7/2024,0,1,0,15,7
9/7/2024 16:00,254,617,18,1,9/7/2024,0,1,0,16,7
9/7/2024 17:00,377,1056,20,1,9/7/2024,0,1,0,17,7
9/7/2024 18:00,371,1003,24,2,9/7/2024,0,1,0,18,7
9/7/2024 19:00,386,972,23,1,9/7/2024,0,1,0,19,7
9/7/2024 20:00,177,503,7,1,9/7/2024,0,1,0,20,7
9/7/2024 21:00,202,488,14,1,9/7/2024,0,1,0,21,7
9/7/2024 22:00,208,457,10,0,9/7/2024,0,1,0,22,7
9/7/2024 23:00,193,493,7,1,9/7/2024,0,1,0,23,7
10/7/2024 0:00,75,268,7,0,10/7/2024,0,2,0,0,7
10/7/2024 1:00,8,49,4,1,10/7/2024,0,2,0,1,7
10/7/2024 2:00,16,29,4,4,10/7/2024,0,2,0,2,7
10/7/2024 3:00,29,77,4,0,10/7/2024,0,2,0,3,7
10/7/2024 4:00,14,37,2,1,10/7/2024,0,2,0,4,7
10/7/2024 5:00,202,780,16,0,10/7/2024,0,2,0,5,7
10/7/2024 6:00,238,798,11,2,10/7/2024,0,2,0,6,7
10/7/2024 7:00,283,1047,24,0,10/7/2024,0,2,0,7,7
10/7/2024 8:00,274,1081,20,1,10/7/2024,0,2,0,8,7
10/7/2024 9:00,246,783,14,1,10/7/2024,0,2,0,9,7
10/7/2024 10:00,217,825,11,1,10/7/2024,0,2,0,10,7
10/7/2024 11:00,285,1102,17,2,10/7/2024,0,2,0,11,7
10/7/2024 12:00,274,1109,20,3,10/7/2024,0,2,0,12,7
10/7/2024 13:00,254,1154,27,1,10/7/2024,0,2,0,13,7
10/7/2024 14:00,214,832,14,1,10/7/2024,0,2,0,14,7
10/7/2024 15:00,201,838,25,5,10/7/2024,0,2,0,15,7
10/7/2024 16:00,198,804,15,1,10/7/2024,0,2,0,16,7
10/7/2024 17:00,283,1059,24,1,10/7/2024,0,2,0,17,7
10/7/2024 18:00,289,1065,23,0,10/7/2024,0,2,0,18,7
10/7/2024 19:00,267,1104,16,2,10/7/2024,0,2,0,19,7
10/7/2024 20:00,146,509,13,0,10/7/2024,0,2,0,20,7
10/7/2024 21:00,144,510,15,3,10/7/2024,0,2,0,21,7
10/7/2024 22:00,143,542,13,1,10/7/2024,0,2,0,22,7
10/7/2024 23:00,142,546,13,0,10/7/2024,0,2,0,23,7
11/7/2024 0:00,38,96,0,0,11/7/2024,0,3,0,0,7
11/7/2024 1:00,31,95,1,0,11/7/2024,0,3,0,1,7
11/7/2024 2:00,27,70,1,0,11/7/2024,0,3,0,2,7
11/7/2024 3:00,42,79,0,0,11/7/2024,0,3,0,3,7
11/7/2024 4:00,49,92,1,0,11/7/2024,0,3,0,4,7
11/7/2024 5:00,233,636,13,2,11/7/2024,0,3,0,5,7
11/7/2024 6:00,235,665,15,1,11/7/2024,0,3,0,6,7
11/7/2024 7:00,308,1129,19,2,11/7/2024,0,3,0,7,7
11/7/2024 8:00,369,1143,20,1,11/7/2024,0,3,0,8,7
11/7/2024 9:00,223,603,12,2,11/7/2024,0,3,0,9,7
11/7/2024 10:00,252,650,16,0,11/7/2024,0,3,0,10,7
11/7/2024 11:00,330,1143,16,1,11/7/2024,0,3,0,11,7
11/7/2024 12:00,335,1187,23,1,11/7/2024,0,3,0,12,7
11/7/2024 13:00,325,1195,22,2,11/7/2024,0,3,0,13,7
11/7/2024 14:00,251,630,9,3,11/7/2024,0,3,0,14,7
11/7/2024 15:00,245,632,15,1,11/7/2024,0,3,0,15,7
11/7/2024 16:00,244,612,18,3,11/7/2024,0,3,0,16,7
11/7/2024 17:00,314,1162,17,2,11/7/2024,0,3,0,17,7
11/7/2024 18:00,340,1194,19,2,11/7/2024,0,3,0,18,7
11/7/2024 19:00,333,1191,23,2,11/7/2024,0,3,0,19,7
11/7/2024 20:00,237,578,14,1,11/7/2024,0,3,0,20,7
11/7/2024 21:00,212,564,11,0,11/7/2024,0,3,0,21,7
11/7/2024 22:00,220,571,12,2,11/7/2024,0,3,0,22,7
11/7/2024 23:00,213,564,13,3,11/7/2024,0,3,0,23,7
12/7/2024 0:00,77,260,7,0,12/7/2024,0,4,0,0,7
12/7/2024 1:00,57,159,2,0,12/7/2024,0,4,0,1,7
12/7/2024 2:00,59,144,3,0,12/7/2024,0,4,0,2,7
12/7/2024 3:00,59,132,7,0,12/7/2024,0,4,0,3,7
12/7/2024 4:00,57,144,6,1,12/7/2024,0,4,0,4,7
12/7/2024 5:00,242,731,13,1,12/7/2024,0,4,0,5,7
12/7/2024 6:00,207,766,16,0,12/7/2024,0,4,0,6,7
12/7/2024 7:00,287,1020,30,3,12/7/2024,0,4,0,7,7
12/7/2024 8:00,277,989,22,5,12/7/2024,0,4,0,8,7
12/7/2024 9:00,207,732,21,1,12/7/2024,0,4,0,9,7
12/7/2024 10:00,208,778,14,3,12/7/2024,0,4,0,10,7
12/7/2024 11:00,293,974,28,3,12/7/2024,0,4,0,11,7
12/7/2024 12:00,306,1013,27,0,12/7/2024,0,4,0,12,7
12/7/2024 13:00,278,1031,30,2,12/7/2024,0,4,0,13,7
12/7/2024 14:00,230,751,14,1,12/7/2024,0,4,0,14,7
12/7/2024 15:00,231,773,20,3,12/7/2024,0,4,0,15,7
12/7/2024 16:00,217,772,13,3,12/7/2024,0,4,0,16,7
12/7/2024 17:00,320,1073,25,1,12/7/2024,0,4,0,17,7
12/7/2024 18:00,317,1017,25,1,12/7/2024,0,4,0,18,7
